epoch,loss,tani_coeff,val_loss,val_tani_coeff
59,0.1305343256765374,0.9317611,0.12591199839816375,0.94023323
60,0.13009613260874706,0.93174034,0.1252490264527938,0.9419141
61,0.1300854750989693,0.9323848,0.12906011237817652,0.9382789
62,0.12967319125852644,0.9321291,0.12591270313543432,0.94020796
63,0.12987827559584966,0.9321978,0.12623563408851624,0.94020027
64,0.12973611361278392,0.93255585,0.1323306332616245,0.9367832
65,0.12945146419431644,0.93250656,0.1271696423783022,0.9409495
66,0.12954425286099092,0.9325716,0.12865139281048493,0.94008267
67,0.1287805212273811,0.93298507,0.12456696699647342,0.9422596
68,0.12915564901396293,0.9326235,0.12291697018286761,0.9437883
69,0.1285579292555846,0.9333649,0.12310238270198598,0.94353247
70,0.1284246091753307,0.93348175,0.12459301247316248,0.94183755
71,0.12813405649493728,0.93374276,0.12371771651155808,0.9420433
72,0.1283858337737,0.93342286,0.12472315746195176,0.9431628
73,0.12802338632892626,0.93386817,0.12626638482598698,0.94063044
74,0.12816253995263813,0.93379915,0.12345139594639049,0.94199663
75,0.1279245194759532,0.93389726,0.12627209109418533,0.94131714
76,0.1274685921393271,0.9344556,0.1234257484183592,0.9431435
77,0.12779904583547558,0.9341592,0.12510924654848435,0.94108075
78,0.12736708840421165,0.93446124,0.1241983578485601,0.94138336
79,0.1279096104104768,0.9340658,0.1227960814447964,0.9420352
80,0.12730753205161818,0.93483967,0.12337565772673663,0.9421215
81,0.12746893262520415,0.9344443,0.12434188408010147,0.9406743
82,0.12742584421472544,0.934485,0.12429428801817052,0.9411897
83,0.12707682584757335,0.9350293,0.12339067283798666,0.9416616
84,0.12682196790597067,0.9349981,0.12222352098016177,0.9447274
85,0.12665105266537155,0.9353513,0.12435311955564163,0.9421477
86,0.1267224858138735,0.9353981,0.12027278191903058,0.94575447
87,0.1268127844052907,0.93517184,0.12279431609546437,0.9423571
88,0.1268233457976446,0.9352491,0.12408619943787069,0.9433558
89,0.12632485046234218,0.935534,0.1217951073366053,0.943264
90,0.1265664619479844,0.9349398,0.12351701364797704,0.9411646
91,0.12625608069602862,0.93564063,0.1227861274691189,0.94445634
92,0.12602426980350884,0.9358168,0.12145627421491287,0.94503784
93,0.1262203520246631,0.9355541,0.12222488312160268,0.9447036
94,0.12631730691255574,0.9354308,0.12072200108976926,0.9451243
95,0.1254026125848746,0.93613046,0.12242330698405995,0.9439826
96,0.12592335603499408,0.93578494,0.12358494190608754,0.9418921
97,0.1260339745439672,0.9355535,0.12034127992742202,0.9463028
98,0.12606148982814394,0.93573225,0.12144271065207089,0.9431177
99,0.12580052088447272,0.9358711,0.12332400504280538,0.9418752
